TransactionID,UserID,TransactionAmount,TransactionDate,TransactionType,Merchant,Location,CardType,IsFraud
4085,3551,11.66,2024-01-03 20:04:00,ATM Withdrawal,"Cox, Wilson and Fleming",Charlesland,Amex,0
4086,3315,1622.63,2024-01-03 20:05:00,ATM Withdrawal,Yu and Sons,Zhangside,Visa,0
4087,4657,1103.57,2024-01-03 20:06:00,Online,Foster Ltd,Holtberg,MasterCard,0
4088,1007,4856.24,2024-01-03 20:07:00,POS,Mcbride-Patel,Victoriastad,Visa,0
4089,4991,3637.58,2024-01-03 20:08:00,Online,,tylerview,Discover,0
4090,3555,1751.52,2024-01-03 20:09:00,POS,Owen Inc,Bruceborough,Discover,0
4091,1475,468.76,2024-01-03 20:10:00,ATM Withdrawal,Gray Inc,Michelleburgh,Visa,0
4092,2320,2586.42,2024-01-03 20:11:00,Online,"Cardenas, Baker and Davis",Port Edwin,Visa,0
4093,3211,1071.17,2024-01-03 20:12:00,POS,"Martin, Garcia and Flores",Normanmouth,MasterCard,0
4094,1484,2684.47,2024-01-03 20:13:00,POS,,Brandibury,,0
4095,4668,4177.63,2024-01-03 20:14:00,POS,Ferguson-White,Dustinville,Discover,0
4096,4143,3080.88,2024-01-03 20:15:00,Online,"Riley, Shah and Rasmussen",Stephenland,MasterCard,0
4097,3614,3170.77,2024-01-03 20:16:00,ATM Withdrawal,Delgado-Holland,Lake Robertmouth,Discover,0
4098,1904,2707.45,2024-01-03 20:17:00,POS,Skinner-Parker,North Catherineberg,Amex,0
4099,1558,4636.69,2024-01-03 20:18:00,Online,Butler-Rowe,Baileyfurt,Visa,0
4100,4982,4659.85,2024-01-03 20:19:00,POS,Smith-Lee,West Keith,MasterCard,0
4101,2967,2566.05,2024-01-03 20:20:00,Online,"Rogers, Ross and Greene",Gillstad,Discover,0
4102,3285,1532.27,2024-01-03 20:21:00,ATM Withdrawal,Johns Group,North Johnmouth,Discover,0
4103,2127,2300.64,2024-01-03 20:22:00,POS,"Hull, Tyler and Lowe",West Paultown,Visa,0
4104,2233,936.86,2024-01-03 20:23:00,Online,Strickland Group,West Cindyhaven,Visa,1
4105,3601,3183.54,2024-01-03 20:24:00,POS,Rose-Hart,Nicoleberg,Visa,0
4106,3875,2502.96,2024-01-03 20:25:00,Online,Martin and Sons,Browntown,MasterCard,0
4107,1467,520.99,2024-01-03 20:26:00,ATM Withdrawal,"Reeves, Stone and Conner",Port Christina,Amex,0
4108,4525,992.25,2024-01-03 20:27:00,ATM Withdrawal,Powers Ltd,Lake Tonya,Amex,0
4109,4339,2400.76,2024-01-03 20:28:00,Online,"Villanueva, Garcia and Gross",North Christopherhaven,Amex,0
4110,3433,4438.51,2024-01-03 20:29:00,ATM Withdrawal,"Brown, Mitchell and Nguyen",New Sean,Amex,0
4111,3822,2834.12,2024-01-03 20:30:00,POS,"Gibson, Roberson and Mullins",West Danielton,Discover,0
4112,1847,3409.27,2024-01-03 20:31:00,ATM Withdrawal,Mitchell Ltd,Lake Marissa,MasterCard,0
4113,3434,1698.45,2024-01-03 20:32:00,POS,Duncan PLC,Melaniebury,Amex,0
4114,3924,2859.2,2024-01-03 20:33:00,ATM Withdrawal,,South Jacquelinechester,Amex,0
4115,1258,2239.66,2024-01-03 20:34:00,ATM Withdrawal,Gonzales Ltd,South Valerie,MasterCard,0
4116,1282,3297.35,2024-01-03 20:35:00,POS,"Arnold, Carney and Bryant",South Candicemouth,MasterCard,0
4117,2649,257.62,2024-01-03 20:36:00,ATM Withdrawal,"Barr, Frye and Gomez",Michaelmouth,Visa,0
4118,2898,2469.03,2024-01-03 20:37:00,POS,Kim Inc,Clarkfort,Visa,0
4119,1039,1483.48,2024-01-03 20:38:00,POS,Valentine Inc,New Matthew,Amex,0
4120,3533,1634.29,2024-01-03 20:39:00,ATM Withdrawal,"Berg, Powell and Miller",Lake Gabrielleton,Discover,0
4121,3976,4804.78,2024-01-03 20:40:00,ATM Withdrawal,Gutierrez Ltd,North Ashleyview,Visa,0
4122,3267,917.56,2024-01-03 20:41:00,POS,"Roberts, White and Bass",South David,MasterCard,0
4123,4200,1559.67,2024-01-03 20:42:00,Online,"Huynh, Mcbride and Smith",Morrisonton,Visa,0
4124,2014,2551.91,2024-01-03 20:43:00,ATM Withdrawal,,Nicholasport,Visa,0
4125,4071,4315.82,2024-01-03 20:44:00,ATM Withdrawal,Rogers-Bonilla,West Marie,MasterCard,0
4126,4591,2086.27,2024-01-03 20:45:00,Online,"Walton, Spencer and Steele",North Danaland,Amex,0
4127,1612,3720.61,2024-01-03 20:46:00,,"Gibson, Young and Perez",Port Arthurbury,Visa,0
4128,3975,,2024-01-03 20:47:00,ATM Withdrawal,Lawrence-Smith,South Martinmouth,Visa,0
4129,2915,1553.53,2024-01-03 20:48:00,ATM Withdrawal,"Torres, Wiggins and Kidd",Wendytown,Amex,0
4130,1687,1966.79,2024-01-03 20:49:00,ATM Withdrawal,Gonzales Ltd,Rodriguezchester,Visa,0
4131,4690,1786.0,2024-01-03 20:50:00,Online,James-Blankenship,East Jonathanhaven,Discover,0
4132,1612,4165.11,2024-01-03 20:51:00,ATM Withdrawal,"Ramirez, Church and Berry",Josephmouth,Amex,0
4133,3307,226.51,2024-01-03 20:52:00,Online,"Kane, Washington and Jones",Dustintown,Discover,0
4134,4037,1545.56,2024-01-03 20:53:00,Online,"Turner, Navarro and Williams",East Bryanmouth,MasterCard,0
4135,4013,3398.65,,POS,Obrien-Fisher,Lake Anthonymouth,Discover,0
4136,3413,2829.39,2024-01-03 20:55:00,Online,Morrow-Bentley,North Andrea,MasterCard,0
4137,2781,2184.27,2024-01-03 20:56:00,POS,Welch-Arnold,North Joshuaberg,Amex,0
4138,2810,2702.04,2024-01-03 20:57:00,Online,Crosby LLC,Caitlinland,MasterCard,0
4139,3591,991.94,2024-01-03 20:58:00,Online,George Group,New Stephenstad,MasterCard,0
4140,3696,2156.43,2024-01-03 20:59:00,POS,Jackson Ltd,Port Danielview,MasterCard,0
4141,2547,2511.01,2024-01-03 21:00:00,POS,"Clark, Evans and Cruz",Daviston,MasterCard,0
4142,2930,4506.44,2024-01-03 21:01:00,POS,"Ross, Hancock and Hartman",Alexanderfurt,Discover,0
4143,3861,1307.87,2024-01-03 21:02:00,POS,Johnson and Sons,Port Adam,MasterCard,0
4144,4958,4339.8,2024-01-03 21:03:00,POS,"Jacobson, Bryan and Park",East Karen,MasterCard,0
4145,4087,3222.99,2024-01-03 21:04:00,POS,"Woodard, Kelley and Bennett",South Tony,Visa,0
4146,2152,106.6,2024-01-03 21:05:00,POS,Ford-Lamb,Leeborough,Visa,0
4147,1574,3624.53,2024-01-03 21:06:00,Online,Davidson-Reyes,Knightbury,Visa,0
4148,4180,182.58,2024-01-03 21:07:00,Online,Larson-Nelson,Kristaside,MasterCard,0
4149,2910,4986.92,2024-01-03 21:08:00,POS,Castillo-Miller,West Aliciaberg,Visa,0
4150,2012,4363.82,2024-01-03 21:09:00,ATM Withdrawal,Pena and Sons,Nataliechester,Discover,0
4151,4604,1490.23,2024-01-03 21:10:00,POS,Brown-Allen,West Kyliestad,Amex,0
4152,1669,1290.77,2024-01-03 21:11:00,ATM Withdrawal,Francis Group,New Christopher,Amex,0
4153,1268,1910.3,2024-01-03 21:12:00,Online,"Bass, Bailey and King",Jonesfurt,Amex,0
4154,4233,1784.05,2024-01-03 21:13:00,Online,"Marsh, Smith and Rivera",Aaronberg,Visa,0
4155,2283,1864.83,2024-01-03 21:14:00,ATM Withdrawal,Carson Inc,West Phyllis,MasterCard,0
4156,1923,1594.79,2024-01-03 21:15:00,Online,"Brown, Graham and Williams",South Tyler,Amex,0
4157,2125,3107.56,2024-01-03 21:16:00,POS,"Nelson, Wilson and Hall",Port Tinaland,Discover,0
4158,2529,825.5,2024-01-03 21:17:00,ATM Withdrawal,"Stewart, Jacobs and Kennedy",North David,Visa,0
4159,2758,4230.68,2024-01-03 21:18:00,ATM Withdrawal,Stout Group,Riveraport,Visa,0
4160,2594,4062.95,2024-01-03 21:19:00,Online,"Keller, Campbell and Rice",Reedstad,Discover,0
4161,1246,2385.03,2024-01-03 21:20:00,ATM Withdrawal,Johns Group,South Matthew,MasterCard,0
4162,4711,4264.39,2024-01-03 21:21:00,ATM Withdrawal,Wilson-Warner,Lake Adamside,MasterCard,0
4163,4866,1239.49,2024-01-03 21:22:00,,Sampson Ltd,New Jillmouth,Discover,0
4164,4908,92.74,2024-01-03 21:23:00,Online,"Garcia, Garcia and Morrow",Maryhaven,Discover,0
4165,2560,3097.94,2024-01-03 21:24:00,ATM Withdrawal,Stevenson-Escobar,Lake Megan,Visa,0
4166,3178,2292.26,2024-01-03 21:25:00,ATM Withdrawal,Fisher-Robinson,West Ashleychester,Discover,0
4167,3400,2837.99,2024-01-03 21:26:00,POS,"Burnett, Hawkins and Johnson",South Keith,MasterCard,0
4168,3243,4497.2,2024-01-03 21:27:00,POS,Johnson-Mitchell,Port Katherine,MasterCard,0
4169,4864,4849.78,2024-01-03 21:28:00,ATM Withdrawal,Fletcher and Sons,south jose,MasterCard,1
4170,2939,3174.09,2024-01-03 21:29:00,Online,Anderson LLC,Lake Joseburgh,MasterCard,0
4171,1929,3821.46,2024-01-03 21:30:00,ATM Withdrawal,Compton Group,Robinsonview,MasterCard,0
4172,4737,423.62,2024-01-03 21:31:00,Online,"Evans, Nelson and Silva",Port Andrew,Visa,0
4173,4453,807.77,2024-01-03 21:32:00,POS,"Meyer, Thomas and Williams",West Chadmouth,Discover,0
4174,4069,3667.36,2024-01-03 21:33:00,,Garcia-Rios,North Michael,Discover,0
4175,3692,2159.67,2024-01-03 21:34:00,ATM Withdrawal,Gardner-Hayes,Danielland,Amex,0
4176,1226,2232.6,2024-01-03 21:35:00,Online,Hunt-Cervantes,Jonesmouth,Visa,0
4177,3748,1546.5,2024-01-03 21:36:00,Online,Hall-Hobbs,Tracieton,Visa,0
4178,4547,3038.75,2024-01-03 21:37:00,Online,Cantrell and Sons,North Cynthia,Visa,0
4179,4548,929.9,2024-01-03 21:38:00,ATM Withdrawal,"Price, Willis and Hodge",Patrickstad,Visa,0
4180,1264,3136.45,2024-01-03 21:39:00,Online,Carr-Barajas,Sanfordtown,Visa,0
4181,2395,873.13,2024-01-03 21:40:00,POS,"Garcia, Hernandez and Jones",Herringland,MasterCard,0
4182,4557,323.81,2024-01-03 21:41:00,Online,Deleon Group,Lydiamouth,Amex,0
4183,2457,1655.14,2024-01-03 21:42:00,Online,Ward and Sons,Port Jeanette,MasterCard,0
4184,1645,1159.55,2024-01-03 21:43:00,ATM Withdrawal,Ray Group,Haneymouth,Amex,0
4185,3258,4445.51,2024-01-03 21:44:00,ATM Withdrawal,Cisneros Group,New Lisaberg,Visa,0
4186,4643,279.49,2024-01-03 21:45:00,ATM Withdrawal,"Ryan, Rios and Mcdonald",North Timothyton,Visa,0
4187,4448,887.19,2024-01-03 21:46:00,ATM Withdrawal,Castillo-Kaufman,Michaeltown,Discover,0
4188,2418,2745.85,2024-01-03 21:47:00,ATM Withdrawal,"Thornton, Villegas and Taylor",New Meganland,Visa,0
4189,2473,2407.93,2024-01-03 21:48:00,Online,"Hurley, Castillo and Johnson",North Josephshire,Visa,0
4190,3990,234.03,2024-01-03 21:49:00,Online,,Noahmouth,Visa,0
4191,2387,41.23,2024-01-03 21:50:00,ATM Withdrawal,Gallagher Inc,Jessicabury,Visa,0
4192,2899,4940.4,2024-01-03 21:51:00,ATM Withdrawal,"Nguyen, Watson and Lewis",New Sandra,,0
4193,3504,3295.88,2024-01-03 21:52:00,Online,Mayer-Cervantes,Wilsonchester,Amex,0
4194,3772,1830.2,2024-01-03 21:53:00,ATM Withdrawal,"Flores, Salazar and Neal",Dianaburgh,Discover,0
4195,4799,2354.81,2024-01-03 21:54:00,POS,Hernandez-Henry,Port Jimmy,Visa,0
4196,2249,1336.42,2024-01-03 21:55:00,Online,"Wilson, Crane and Williams",North Marcus,Visa,0
4197,1981,1727.64,2024-01-03 21:56:00,POS,Allen-Anderson,South Joannaton,Visa,0
4198,2154,3246.98,2024-01-03 21:57:00,Online,Peters-Perry,Tinatown,Amex,0
4199,1587,4414.64,2024-01-03 21:58:00,Online,Everett-Campbell,Port Shannon,Amex,0
4200,1475,924.73,2024-01-03 21:59:00,Online,"Ramirez, Yates and Mitchell",East Michaelview,,0
4201,2821,4202.61,2024-01-03 22:00:00,Online,"Miller, Adams and Scott",Lake Elizabethside,Visa,0
4202,1985,612.18,2024-01-03 22:01:00,Online,Walker-Rodriguez,West Sandraborough,Discover,0
4203,4348,1078.89,2024-01-03 22:02:00,Online,"Wilson, Murphy and Hernandez",Barreramouth,MasterCard,0
4204,3203,190.69,2024-01-03 22:03:00,Online,Solomon and Sons,Charlesburgh,Amex,0
4205,4831,708.36,2024-01-03 22:04:00,ATM Withdrawal,"Gonzalez, Lambert and Villarreal",South Jefferyhaven,Visa,0
4206,2241,4586.93,2024-01-03 22:05:00,ATM Withdrawal,Patton and Sons,North Ernest,Amex,0
4207,1189,2299.9,2024-01-03 22:06:00,ATM Withdrawal,,Port Sherriton,Discover,0
4208,2440,392.94,2024-01-03 22:07:00,POS,Rodriguez-Montoya,Carrieburgh,MasterCard,0
4209,1980,4798.84,2024-01-03 22:08:00,,Woods Ltd,Thompsonview,Visa,0
4210,2698,4395.57,2024-01-03 22:09:00,ATM Withdrawal,Garcia-Fuller,West Allisonburgh,Amex,0
4211,2715,3774.64,2024-01-03 22:10:00,ATM Withdrawal,Ritter Group,Kimberlybury,MasterCard,0
4212,3593,4667.7,2024-01-03 22:11:00,ATM Withdrawal,Jennings-Horton,South Tiffanyberg,Discover,0
4213,1040,1104.55,2024-01-03 22:12:00,Online,Prince-Hartman,Thomasburgh,Discover,0
4214,3354,4182.66,2024-01-03 22:13:00,Online,"Vasquez, Hernandez and Moore",Susanfort,Amex,0
4215,1942,3451.51,2024-01-03 22:14:00,POS,Fuller Group,South Michaeltown,Amex,0
4216,1337,4349.45,2024-01-03 22:15:00,POS,Martin-Thompson,Lake Rodneymouth,Visa,0
4217,2337,3985.57,2024-01-03 22:16:00,Online,Brown Ltd,Johnsonview,Discover,0
4218,2098,1735.74,2024-01-03 22:17:00,POS,Flores-Lowe,New Michael,Visa,0
4219,4000,3873.12,2024-01-03 22:18:00,ATM Withdrawal,Stephens Inc,North Shelleyfort,Amex,0
4220,3326,1315.97,2024-01-03 22:19:00,POS,Ortega LLC,Maloneshire,MasterCard,0
4221,4247,1646.32,2024-01-03 22:20:00,ATM Withdrawal,Mason-Rodriguez,South Terrimouth,Visa,0
4222,1895,543.99,2024-01-03 22:21:00,,Bernard Ltd,Tammyview,Discover,0
4223,4733,4675.71,2024-01-03 22:22:00,ATM Withdrawal,"Bauer, Howell and Williams",Amandaburgh,Amex,0
4224,3320,1458.56,2024-01-03 22:23:00,POS,Carlson and Sons,South Lori,Amex,0
4225,3884,2605.51,2024-01-03 22:24:00,POS,"Graham, Jacobson and Miller",East Brendashire,Visa,0
4226,3667,1959.71,2024-01-03 22:25:00,Online,Carrillo-Kline,Piercefurt,Visa,0
4227,2674,4799.84,2024-01-03 22:26:00,Online,Hale-Taylor,Port Meganmouth,Amex,0
4228,3909,1678.57,2024-01-03 22:27:00,ATM Withdrawal,"Adams, Mack and Carter",West Tamara,Visa,0
4229,4854,3893.84,2024-01-03 22:28:00,Online,Brooks and Sons,Porterview,Amex,0
4230,4930,4277.8,2024-01-03 22:29:00,ATM Withdrawal,"Schultz, Walker and Montes",Johnsonhaven,Discover,0
4231,1930,,2024-01-03 22:30:00,Online,"Edwards, Whitehead and Sanchez",Lake Elizabeth,MasterCard,0
4232,1288,1893.97,2024-01-03 22:31:00,Online,Mitchell Inc,East Sharon,Visa,0
4233,1723,3739.99,2024-01-03 22:32:00,ATM Withdrawal,"Pugh, Spears and Moon",Port Andrewfort,Discover,0
4234,3940,4564.92,,POS,Spencer PLC,North Kayla,Discover,0
4235,3319,3775.88,2024-01-03 22:34:00,ATM Withdrawal,"Rodriguez, Hernandez and Ramirez",Rhondaside,Visa,0
4236,2953,1139.5,2024-01-03 22:35:00,ATM Withdrawal,"Murray, Chen and Lawson",Fernandezstad,Discover,0
4237,2089,4442.1,2024-01-03 22:36:00,ATM Withdrawal,Maldonado-Thompson,Wyatttown,Amex,0
4238,1482,1940.97,2024-01-03 22:37:00,Online,"Cabrera, Smith and Sandoval",Millermouth,Visa,0
4239,1935,2883.27,2024-01-03 22:38:00,Online,"Terry, Walter and Schwartz",Port Daniel,MasterCard,0
4240,3295,4158.02,2024-01-03 22:39:00,Online,"Valenzuela, Mcdonald and Ward",Millerfort,Amex,0
4241,1155,946.03,2024-01-03 22:40:00,ATM Withdrawal,Johnson-Williams,Carolfort,Discover,0
4242,2070,3923.63,2024-01-03 22:41:00,POS,Carrillo Group,Susanmouth,Discover,0
4243,2958,2982.83,2024-01-03 22:42:00,POS,Mann-Murillo,Robertsstad,MasterCard,0
4244,3501,4467.24,2024-01-03 22:43:00,ATM Withdrawal,"Garcia, Wheeler and Osborne",West Danielleville,MasterCard,0
4245,3248,863.99,2024-01-03 22:44:00,ATM Withdrawal,Jones-Thomas,kaufmanside,Discover,0
4246,2683,2106.31,2024-01-03 22:45:00,POS,Webb-Schmidt,Smithview,MasterCard,0
4247,1123,4165.05,2024-01-03 22:46:00,Online,Taylor Ltd,North Daleberg,MasterCard,0
4248,3048,101.06,2024-01-03 22:47:00,ATM Withdrawal,Martin-Olson,New David,Discover,0
4249,1967,565.45,2024-01-03 22:48:00,POS,"Good, Martin and Smith",North Richardville,Amex,0
4250,4830,4952.87,2024-01-03 22:49:00,POS,Wyatt Inc,Kimberlystad,Visa,0
4251,1854,1405.57,2024-01-03 22:50:00,POS,Allen LLC,Mcclainton,Discover,0
4252,1639,4877.84,2024-01-03 22:51:00,Online,"Padilla, Oconnor and Collins",West Lukefort,MasterCard,0
4253,3238,916.75,2024-01-03 22:52:00,POS,Ray Inc,Port Breannahaven,MasterCard,0
4254,2602,1808.67,2024-01-03 22:53:00,POS,"Ellison, Rivera and Gonzalez",Loribury,Amex,0
4255,3563,3765.58,2024-01-03 22:54:00,,Moyer LLC,East Andrea,Discover,0
4256,1441,3290.6,2024-01-03 22:55:00,ATM Withdrawal,Smith LLC,Lisahaven,Discover,0
4257,2944,2907.71,2024-01-03 22:56:00,ATM Withdrawal,Graham and Sons,East Lauriefort,MasterCard,0
4258,2838,2651.85,2024-01-03 22:57:00,ATM Withdrawal,"Woods, Wilson and Myers",South Josephfort,Discover,0
4259,2829,4217.99,2024-01-03 22:58:00,POS,Greene Ltd,Williamsonview,MasterCard,0
4260,3190,1178.57,2024-01-03 22:59:00,POS,Fields LLC,East Mary,MasterCard,0
4261,4262,2215.14,2024-01-03 23:00:00,Online,"Graves, Ryan and Hernandez",Taylorborough,MasterCard,0
4262,1532,781.48,2024-01-03 23:01:00,POS,Bradford LLC,Port Josephport,Visa,0
4263,3274,2981.73,2024-01-03 23:02:00,Online,Brady-Powers,North Cynthia,MasterCard,0
4264,2336,1256.47,2024-01-03 23:03:00,POS,"Morris, Bautista and Morris",West Donaldburgh,Amex,0
4265,4700,1672.54,2024-01-03 23:04:00,Online,Tucker PLC,Port Kevinton,,0
4266,1948,2358.9,,ATM Withdrawal,Johnson-Hughes,Velazquezburgh,Visa,0
4267,4373,138.72,2024-01-03 23:06:00,POS,"Hinton, Palmer and Moore",Matthewsborough,Discover,0
4268,4725,464.23,2024-01-03 23:07:00,Online,Johnson LLC,Port Thomasport,Amex,0
4269,3019,3431.22,2024-01-03 23:08:00,ATM Withdrawal,Anderson Group,Port Janet,Visa,0
4270,1459,2147.71,2024-01-03 23:09:00,ATM Withdrawal,"Huynh, Bowen and Miller",West Rachelton,Discover,0
4271,4472,,2024-01-03 23:10:00,POS,Williams-Bauer,North Justin,Visa,0
4272,1550,3474.89,2024-01-03 23:11:00,Online,Harmon Ltd,Vincentborough,MasterCard,0
4273,1392,45.46,2024-01-03 23:12:00,Online,Anderson LLC,West Melanietown,MasterCard,0
4274,4938,3085.48,2024-01-03 23:13:00,Online,Lopez Ltd,East Adrian,Discover,0
4275,2787,473.16,2024-01-03 23:14:00,ATM Withdrawal,Holmes-Gray,Thomasshire,Amex,0
4276,1844,3905.76,2024-01-03 23:15:00,Online,Warren-Green,East Heatherstad,Visa,0
4277,4278,4957.58,2024-01-03 23:16:00,ATM Withdrawal,Williams-Vasquez,West Dianaville,Visa,0
4278,3257,2658.34,2024-01-03 23:17:00,Online,"Davis, Stevens and Dean",Berrymouth,Discover,0
4279,2138,3415.48,2024-01-03 23:18:00,ATM Withdrawal,Boyer-Hill,East Hollytown,MasterCard,0
4280,4808,1190.38,2024-01-03 23:19:00,POS,,Ryanburgh,Visa,0
4281,1645,2190.8,2024-01-03 23:20:00,ATM Withdrawal,Parker Inc,Jennaview,MasterCard,0
4282,4322,4281.2,2024-01-03 23:21:00,Online,Collins and Sons,Christineport,MasterCard,0
4283,3266,841.28,2024-01-03 23:22:00,ATM Withdrawal,Cook Inc,Thomasberg,Amex,0
4284,3454,1331.35,2024-01-03 23:23:00,Online,Patterson-Lewis,Shawville,MasterCard,0
4285,2466,2229.94,2024-01-03 23:24:00,POS,Garcia-Burgess,Heathermouth,MasterCard,0
4286,4674,3562.68,2024-01-03 23:25:00,ATM Withdrawal,"Rodriguez, Morris and Taylor",Port Michaelchester,Visa,0
4287,2377,1882.54,2024-01-03 23:26:00,POS,"Lewis, Maddox and Flynn",West Lisa,Amex,0
4288,3935,4639.02,2024-01-03 23:27:00,ATM Withdrawal,Rodriguez Group,Ruizland,Amex,0
4289,3605,476.81,2024-01-03 23:28:00,ATM Withdrawal,"Hull, Mccoy and Johnson",Port Robertberg,Discover,0
4290,3597,1857.17,2024-01-03 23:29:00,POS,"Nunez, Davis and Murray",Charlesmouth,Discover,0
4291,1141,3546.23,2024-01-03 23:30:00,POS,Castillo PLC,Suzanneton,,0
4292,3659,1133.8,2024-01-03 23:31:00,ATM Withdrawal,"Griffin, Young and Clements",Wrightborough,Amex,0
4293,1500,3283.78,2024-01-03 23:32:00,ATM Withdrawal,Vazquez and Sons,Lake Laurenfort,MasterCard,0
4294,1839,,2024-01-03 23:33:00,ATM Withdrawal,Young-Hanna,Lake Charlesfort,Amex,0
4295,3749,284.62,2024-01-03 23:34:00,POS,Jimenez PLC,East Reginachester,,0
4296,4618,609.47,2024-01-03 23:35:00,Online,"George, Gilbert and Rhodes",South Joshua,Discover,0
4297,2682,4650.27,2024-01-03 23:36:00,POS,Griffin Inc,Lake Dennisbury,,0
4298,2565,2761.0,2024-01-03 23:37:00,ATM Withdrawal,Shelton Group,New Gregoryshire,MasterCard,0
4299,3046,3982.75,2024-01-03 23:38:00,ATM Withdrawal,Neal Group,North Ethan,MasterCard,0
4300,4917,1666.61,2024-01-03 23:39:00,POS,"Smith, Steele and Evans",East Brandyside,Discover,0
4301,2530,2965.33,2024-01-03 23:40:00,ATM Withdrawal,"Beard, Ellis and Arias",Lake Andrewburgh,MasterCard,0
4302,1595,2477.29,2024-01-03 23:41:00,ATM Withdrawal,"Rush, Coleman and Silva",Carpentershire,Amex,0
4303,2904,4728.96,2024-01-03 23:42:00,ATM Withdrawal,Garcia-Jones,Port James,Discover,0
4304,1280,3739.14,2024-01-03 23:43:00,ATM Withdrawal,Neal LLC,South Aaronfurt,Amex,0
4305,1423,3654.06,2024-01-03 23:44:00,ATM Withdrawal,"Beck, Waters and Bonilla",Figueroafort,Discover,0
4306,3903,236.53,2024-01-03 23:45:00,Online,"Harrington, Hall and Smith",North Douglas,Visa,0
4307,1269,2750.6,2024-01-03 23:46:00,POS,"Bass, Roberts and Peck",South Amandaton,Amex,0
4308,1153,2337.62,2024-01-03 23:47:00,POS,,hooverview,Visa,0
4309,3661,4639.57,2024-01-03 23:48:00,POS,"Hamilton, Myers and Torres",Gonzalesmouth,Discover,0
4310,2750,1290.42,2024-01-03 23:49:00,Online,"Marks, Zavala and Sanchez",New Amanda,Amex,0
4311,1661,1352.82,2024-01-03 23:50:00,Online,Ruiz PLC,South Annettehaven,Amex,0
4312,2967,2059.67,2024-01-03 23:51:00,POS,"Smith, Simpson and Jenkins",Perezfort,Amex,0
4313,1082,1220.63,2024-01-03 23:52:00,POS,,Shepardmouth,MasterCard,0
4314,4693,650.27,2024-01-03 23:53:00,POS,Martinez-Anderson,Patrickport,Amex,0
4315,3994,4287.79,2024-01-03 23:54:00,ATM Withdrawal,Edwards PLC,Matthewfurt,Amex,0
4316,3946,2793.59,2024-01-03 23:55:00,Online,Singleton-Pierce,South Pamelaport,Visa,0
4317,2449,4307.51,2024-01-03 23:56:00,Online,Valdez Inc,South Danielle,Amex,0
4318,2298,4156.52,2024-01-03 23:57:00,ATM Withdrawal,"Pratt, Cannon and Knox",South Kevin,MasterCard,0
4319,4784,,2024-01-03 23:58:00,Online,"Cameron, Ramos and Brown",South Donna,Amex,0
4320,3331,2740.95,2024-01-03 23:59:00,,"Salazar, Hernandez and Walker",Petersonton,Visa,0
4321,1979,420.67,2024-01-04 00:00:00,Online,Tran Group,Stephenfurt,Amex,0
4322,3220,4576.68,2024-01-04 00:01:00,ATM Withdrawal,"Miller, Bush and Benjamin",East Gregory,Amex,0
4323,4398,2024.29,2024-01-04 00:02:00,POS,Wiggins Ltd,Lorettaport,Visa,0
4324,4789,1971.41,2024-01-04 00:03:00,Online,Bowman PLC,Port Tinamouth,Discover,0
4325,4134,1517.26,2024-01-04 00:04:00,POS,Cruz PLC,New Sharonton,Amex,0
4326,4144,2306.02,2024-01-04 00:05:00,Online,"Miller, Daugherty and Smith",New Cindyfort,Discover,0
4327,3810,1262.54,2024-01-04 00:06:00,POS,"Williams, Newton and Spencer",Gillton,Visa,0
4328,2659,1877.39,2024-01-04 00:07:00,ATM Withdrawal,Bowman-Stein,Greenview,Visa,0
4329,2398,4000.74,2024-01-04 00:08:00,ATM Withdrawal,Shaw-Church,Dalechester,Discover,0
4330,1632,4172.11,2024-01-04 00:09:00,Online,"Kelly, Acevedo and Frazier",Martinmouth,MasterCard,0
4331,2531,1524.39,2024-01-04 00:10:00,Online,"Anderson, Lawson and Rocha",Lake Tara,MasterCard,0
4332,1786,2347.73,2024-01-04 00:11:00,POS,Smith Inc,East George,,0
4333,3990,4369.73,2024-01-04 00:12:00,ATM Withdrawal,"Patel, Hall and Moore",Lake Gregoryborough,MasterCard,0
4334,4059,268.1,2024-01-04 00:13:00,POS,"Sullivan, Weber and Walls",Lisabury,MasterCard,0
4335,1397,4446.28,2024-01-04 00:14:00,ATM Withdrawal,Andrews PLC,Joneston,Visa,0
4336,2143,1099.83,2024-01-04 00:15:00,POS,Lopez-Bennett,Stokesfort,Amex,0
4337,1933,3394.3,2024-01-04 00:16:00,POS,Martinez-Gomez,Lake Kimberlyside,Amex,0
4338,2460,2914.85,2024-01-04 00:17:00,POS,Brown PLC,East Jessica,Amex,0
4339,2852,2766.94,2024-01-04 00:18:00,Online,Phillips and Sons,Tamarachester,MasterCard,1
4340,3723,4297.5,2024-01-04 00:19:00,ATM Withdrawal,"Duncan, Clayton and Davenport",South James,Discover,0
4341,3983,512.35,2024-01-04 00:20:00,Online,Robertson-Rosales,North Mark,MasterCard,0
4342,3512,,2024-01-04 00:21:00,Online,"Jones, Jimenez and Walker",South Toddport,Amex,0
4343,1285,2693.57,2024-01-04 00:22:00,POS,"Mclean, Gaines and Thompson",Lake Curtis,Visa,0
4344,1264,4057.39,2024-01-04 00:23:00,ATM Withdrawal,Snyder-Sanders,Vanceton,,0
4345,3367,1086.13,2024-01-04 00:24:00,Online,Fischer Ltd,Wongfort,Visa,0
4346,3720,4015.63,2024-01-04 00:25:00,POS,"Tucker, Smith and Parrish",South Jose,MasterCard,0
