TransactionID,UserID,TransactionAmount,TransactionDate,TransactionType,Merchant,Location,CardType,IsFraud
3421,3009,1424.47,2024-01-03 09:00:00,Online,"Buck, Weaver and Bell",Anthonyhaven,Discover,0
3422,1241,2958.91,2024-01-03 09:01:00,ATM Withdrawal,Washington and Sons,Bernardfort,Visa,0
3423,3540,2735.95,2024-01-03 09:02:00,POS,Werner LLC,Jenningstown,Visa,0
3424,4284,2786.96,2024-01-03 09:03:00,Online,Bryan Ltd,West Markmouth,MasterCard,0
3425,4764,3618.18,2024-01-03 09:04:00,ATM Withdrawal,"Wheeler, Fernandez and Fowler",Lake Troy,Discover,0
3426,3385,1911.53,2024-01-03 09:05:00,Online,Smith-Davis,Jacksonhaven,Discover,0
3427,3020,1598.9,2024-01-03 09:06:00,Online,"Snyder, Adams and Sullivan",South Zachary,Amex,0
3428,1172,4264.91,2024-01-03 09:07:00,,Austin Group,South Kristin,Visa,0
3429,1671,1104.37,2024-01-03 09:08:00,POS,"Nelson, Chapman and Cabrera",Bakerport,Discover,0
3430,1163,905.33,2024-01-03 09:09:00,ATM Withdrawal,Gilbert-Williams,Gomezmouth,Amex,0
3431,1464,82.96,2024-01-03 09:10:00,ATM Withdrawal,Rogers-Allen,South Karenchester,Discover,0
3432,4042,1056.84,2024-01-03 09:11:00,POS,Ware Inc,New Melindaton,Visa,0
3433,1496,2595.06,2024-01-03 09:12:00,ATM Withdrawal,Cook-Jones,Suarezville,MasterCard,0
3434,1699,2694.85,2024-01-03 09:13:00,Online,Johnson-Ramirez,Port Juliaview,Discover,0
3435,3442,1275.83,2024-01-03 09:14:00,POS,Wu-Lopez,New Robert,Visa,0
3436,1702,366.01,2024-01-03 09:15:00,ATM Withdrawal,"Mosley, Rodriguez and Gardner",Andreamouth,Visa,0
3437,2940,,2024-01-03 09:16:00,Online,"Wise, Atkins and James",Lake Natashafort,Visa,0
3438,3355,3791.09,2024-01-03 09:17:00,POS,"Smith, Rose and Patel",East Jennifer,Amex,0
3439,2791,4989.19,2024-01-03 09:18:00,ATM Withdrawal,"Ellis, Perry and Contreras",South Antonioberg,Amex,0
3440,1182,4500.65,2024-01-03 09:19:00,POS,Stone-Watkins,Shawborough,MasterCard,0
3441,1628,4630.68,2024-01-03 09:20:00,Online,Greer Ltd,South Austin,Discover,0
3442,4865,3992.03,2024-01-03 09:21:00,Online,"Briggs, Roach and Gomez",Jeanland,Amex,1
3443,3557,3079.44,2024-01-03 09:22:00,POS,Solomon Inc,Lake Mary,Amex,0
3444,2731,647.09,2024-01-03 09:23:00,Online,"Fleming, Montgomery and Barrett",New Mitchell,Amex,0
3445,1545,3113.45,2024-01-03 09:24:00,Online,Dixon-Casey,Wendyville,Discover,0
3446,2587,284.5,2024-01-03 09:25:00,POS,Lee-Jones,West Kristin,MasterCard,0
3447,1623,4427.07,2024-01-03 09:26:00,POS,Bailey-Smith,Brandonberg,MasterCard,0
3448,4835,2411.7,2024-01-03 09:27:00,ATM Withdrawal,Rice-Hampton,Floresfurt,MasterCard,0
3449,1593,3488.88,2024-01-03 09:28:00,ATM Withdrawal,,Murrayside,Discover,0
3450,1743,265.96,2024-01-03 09:29:00,POS,Martinez Group,Gibbsfurt,Discover,0
3451,4298,2673.57,2024-01-03 09:30:00,Online,Elliott and Sons,Carlaberg,MasterCard,0
3452,2768,1509.81,2024-01-03 09:31:00,Online,"Patel, Hunt and Joseph",North Mariofurt,Visa,0
3453,4804,1428.42,2024-01-03 09:32:00,POS,"Hopkins, Reed and Woods",East Markfurt,Discover,0
3454,2459,1951.33,2024-01-03 09:33:00,POS,Myers-James,Kimberlymouth,Discover,0
3455,2948,8.19,2024-01-03 09:34:00,POS,"Johnson, Barker and Roberts",Johnport,MasterCard,0
3456,4493,2335.97,2024-01-03 09:35:00,Online,Hendrix-Nelson,North Eric,MasterCard,0
3457,3601,2435.4,2024-01-03 09:36:00,ATM Withdrawal,"Vang, Velez and Smith",West Staceymouth,Visa,0
3458,3068,,2024-01-03 09:37:00,ATM Withdrawal,Murphy-Williams,Richardton,Visa,0
3459,3601,2245.39,2024-01-03 09:38:00,Online,Hoffman-Johnson,Natalieton,Amex,0
3460,3444,1820.96,2024-01-03 09:39:00,ATM Withdrawal,"Rodriguez, Braun and Dunn",South Matthewburgh,Amex,0
3461,3672,4973.76,2024-01-03 09:40:00,POS,Scott LLC,Reneefurt,MasterCard,0
3462,1104,2858.21,2024-01-03 09:41:00,POS,Brown Ltd,New Katelynport,Amex,0
3463,3239,2365.7,2024-01-03 09:42:00,Online,Sanders Ltd,Hornburgh,Discover,0
3464,1016,2482.2,2024-01-03 09:43:00,Online,Jones and Sons,South Thomas,Visa,0
3465,4191,4046.86,2024-01-03 09:44:00,POS,"Collins, Reid and Stewart",Port Jonathanburgh,Amex,0
3466,1392,1706.68,2024-01-03 09:45:00,POS,Hall and Sons,West Jasonstad,Amex,0
3467,1424,1948.86,2024-01-03 09:46:00,Online,Shaw Inc,New Samanthatown,MasterCard,0
3468,3176,3780.59,2024-01-03 09:47:00,Online,"King, Morton and Campbell",East Brettville,Visa,0
3469,4201,369.55,2024-01-03 09:48:00,POS,Richardson PLC,West Marie,Visa,0
3470,1571,4326.52,2024-01-03 09:49:00,POS,Sanchez Inc,New Patriciashire,Amex,0
3471,4631,2153.86,2024-01-03 09:50:00,ATM Withdrawal,Morrison Ltd,New Karen,Discover,0
3472,3076,2908.56,2024-01-03 09:51:00,ATM Withdrawal,Henderson-Walton,Sarahland,Discover,0
3473,2120,3788.59,2024-01-03 09:52:00,POS,Davis-Cervantes,South Sherry,Discover,0
3474,4081,1333.93,2024-01-03 09:53:00,Online,Young PLC,Lake Danielchester,Discover,0
3475,1241,4452.12,2024-01-03 09:54:00,ATM Withdrawal,Oliver LLC,South Robert,Discover,0
3476,4897,4896.23,2024-01-03 09:55:00,ATM Withdrawal,West-Davis,Olsonstad,Amex,0
3477,3279,2473.9,2024-01-03 09:56:00,POS,Petty-Mendez,Lake Roberthaven,Discover,0
3478,1788,4685.0,2024-01-03 09:57:00,Online,"Jacobson, Miller and Lucas",Simsstad,Amex,0
3479,4355,10.64,2024-01-03 09:58:00,Online,Dixon-Long,New Brittany,MasterCard,0
3480,1714,4471.72,2024-01-03 09:59:00,POS,"Lopez, Lopez and Wright",Tracyberg,Amex,0
3481,1758,1558.67,2024-01-03 10:00:00,Online,Payne Ltd,Karenstad,Discover,0
3482,3849,1560.92,2024-01-03 10:01:00,POS,Lopez Inc,Ianview,Amex,0
3483,1775,1144.3,2024-01-03 10:02:00,Online,Weber Group,Lake Alexandermouth,Discover,0
3484,3773,1588.48,2024-01-03 10:03:00,POS,Cunningham Inc,Toddmouth,MasterCard,0
3485,3247,1071.36,2024-01-03 10:04:00,Online,Ferrell Group,New Charles,Discover,0
3486,3992,4529.82,2024-01-03 10:05:00,POS,Guzman-Bartlett,North Stephanie,Visa,0
3487,1078,4495.62,2024-01-03 10:06:00,POS,Frazier-Frederick,South Jasonburgh,MasterCard,0
3488,4984,515.55,2024-01-03 10:07:00,Online,Fernandez-Warren,Boydland,Amex,0
3489,4003,718.58,2024-01-03 10:08:00,POS,"Jones, Webb and Perkins",Paulhaven,Amex,0
3490,4926,4310.78,2024-01-03 10:09:00,ATM Withdrawal,Obrien Group,South Tony,Discover,0
3491,1855,1997.69,2024-01-03 10:10:00,Online,Oliver and Sons,Cannonchester,Visa,0
3492,4244,850.51,2024-01-03 10:11:00,,Thomas PLC,Nelsonburgh,MasterCard,0
3493,3514,2555.79,2024-01-03 10:12:00,Online,Clark-Campbell,Port Wendy,Amex,0
3494,3628,2086.26,2024-01-03 10:13:00,Online,Shaw and Sons,Floreshaven,Discover,0
3495,2439,1099.71,2024-01-03 10:14:00,POS,Leach LLC,Jonathanchester,Visa,0
3496,3987,3605.16,2024-01-03 10:15:00,ATM Withdrawal,Moon LLC,North Gary,Amex,0
3497,3496,3158.29,2024-01-03 10:16:00,Online,Brooks Group,Craigchester,Discover,0
3498,3134,502.81,2024-01-03 10:17:00,ATM Withdrawal,Sandoval-Fox,Patrickshire,Discover,0
3499,3148,4627.31,2024-01-03 10:18:00,ATM Withdrawal,Bentley-King,North Ericachester,Visa,0
3500,2031,2794.56,2024-01-03 10:19:00,POS,Bishop Inc,Lake Nathanfurt,Amex,0
3501,1844,1254.77,2024-01-03 10:20:00,POS,"Johnson, Thomas and Smith",Timothyfort,Discover,0
3502,4271,1035.43,2024-01-03 10:21:00,Online,,west michaelbury,Amex,0
3503,4576,684.06,2024-01-03 10:22:00,POS,"Carroll, Gallegos and Brown",Castilloberg,Visa,0
3504,1086,2126.06,2024-01-03 10:23:00,Online,Yoder-Montes,New Josephchester,Visa,0
3505,3090,682.03,2024-01-03 10:24:00,Online,Farrell-Shields,Lake Janice,Amex,0
3506,4456,2082.0,2024-01-03 10:25:00,ATM Withdrawal,Palmer LLC,Ianbury,Visa,0
3507,4692,748.11,2024-01-03 10:26:00,,Price and Sons,West William,Discover,0
3508,4506,3285.75,2024-01-03 10:27:00,POS,Marquez-Acevedo,Castilloland,Amex,0
3509,1407,3927.28,2024-01-03 10:28:00,Online,Hoffman-Adams,Kristichester,Discover,0
3510,4554,2749.87,2024-01-03 10:29:00,ATM Withdrawal,Rodriguez-Rodriguez,Port Michaelborough,Amex,0
3511,3711,3401.88,2024-01-03 10:30:00,POS,Hart PLC,Alvarezmouth,MasterCard,0
3512,4088,4692.2,2024-01-03 10:31:00,ATM Withdrawal,"Doyle, Horne and Ross",Lake David,Discover,0
3513,2668,3193.67,2024-01-03 10:32:00,ATM Withdrawal,Hernandez and Sons,Julieside,Discover,0
3514,1147,1823.97,2024-01-03 10:33:00,Online,Russell-Escobar,Ramirezmouth,Amex,0
3515,3324,2250.15,2024-01-03 10:34:00,POS,"Hayes, Martinez and Hays",Kyleborough,Amex,0
3516,1231,4303.32,2024-01-03 10:35:00,POS,"Lewis, Moody and Jordan",Anneberg,Discover,0
3517,4897,657.95,2024-01-03 10:36:00,POS,"Rivera, Campbell and Kane",West Kevintown,Visa,0
3518,2950,1632.06,2024-01-03 10:37:00,ATM Withdrawal,"Lynch, Taylor and Cruz",Port Barbara,Discover,0
3519,1365,2888.51,2024-01-03 10:38:00,POS,Baker-Rivers,Jamesberg,MasterCard,0
3520,4299,3383.57,2024-01-03 10:39:00,Online,"Carlson, Matthews and Turner",Baileybury,Visa,0
3521,2674,3818.68,2024-01-03 10:40:00,ATM Withdrawal,Carter and Sons,South Josephbury,Visa,0
3522,1435,1594.44,2024-01-03 10:41:00,POS,"Davis, Merritt and Garcia",North Amyport,Amex,0
3523,1398,733.57,2024-01-03 10:42:00,ATM Withdrawal,,Michaelmouth,Amex,0
3524,2234,4774.42,2024-01-03 10:43:00,ATM Withdrawal,Tucker and Sons,Brownborough,Discover,0
3525,2414,386.58,2024-01-03 10:44:00,ATM Withdrawal,Glover Ltd,johnberg,Discover,0
3526,3546,483.55,2024-01-03 10:45:00,Online,"Austin, Quinn and Price",Huntshire,Amex,0
3527,3587,2477.24,2024-01-03 10:46:00,POS,Mckinney Inc,East Cynthia,Discover,0
3528,1562,4097.26,2024-01-03 10:47:00,POS,"Peterson, Drake and Wilson",South Ericshire,Visa,0
3529,4562,3873.65,2024-01-03 10:48:00,ATM Withdrawal,Smith-White,Youngshire,Discover,0
3530,3489,4688.81,2024-01-03 10:49:00,POS,Smith Group,South Joshua,Visa,0
3531,2284,712.3,2024-01-03 10:50:00,ATM Withdrawal,Foster-Baker,Meganview,Amex,0
3532,1772,1881.76,2024-01-03 10:51:00,ATM Withdrawal,Riggs LLC,Schneiderfort,Discover,0
3533,3397,1414.3,2024-01-03 10:52:00,ATM Withdrawal,Sanchez PLC,Katiebury,Visa,0
3534,3037,4305.05,2024-01-03 10:53:00,Online,Rasmussen-Perkins,South Latoya,MasterCard,0
3535,4423,2444.33,2024-01-03 10:54:00,POS,Hall PLC,West Brooke,MasterCard,0
3536,3567,139.11,2024-01-03 10:55:00,ATM Withdrawal,"Reilly, Fisher and Freeman",Lake Yvonne,MasterCard,0
3537,2343,3541.28,2024-01-03 10:56:00,POS,"Reyes, Morris and Nelson",New Vincentstad,Visa,0
3538,3185,1946.55,2024-01-03 10:57:00,Online,"Bennett, Galvan and Turner",East Kimfurt,Discover,0
3539,2573,2658.08,2024-01-03 10:58:00,Online,Spencer LLC,Port Colleenshire,MasterCard,0
3540,4694,4469.47,2024-01-03 10:59:00,ATM Withdrawal,Morgan-Townsend,North Jasonshire,Amex,0
3541,1991,1287.41,2024-01-03 11:00:00,Online,Mclaughlin LLC,Prattville,Amex,0
3542,3415,1205.12,2024-01-03 11:01:00,Online,Olsen-Le,Stewartland,Amex,0
3543,4291,1319.65,2024-01-03 11:02:00,Online,"Fuentes, Reyes and Delacruz",Port Garrettshire,MasterCard,0
3544,4408,1693.85,2024-01-03 11:03:00,Online,Torres-Peterson,Lake John,MasterCard,0
3545,2246,541.23,2024-01-03 11:04:00,Online,Jones Inc,Jonesstad,Discover,0
3546,4719,3487.61,2024-01-03 11:05:00,Online,"Cisneros, Scott and Farrell",Stewartshire,Visa,0
3547,4839,1040.96,2024-01-03 11:06:00,POS,Davis-Nguyen,Gonzalesland,Amex,0
3548,1359,4631.1,2024-01-03 11:07:00,Online,"Perez, Perez and Dickerson",New Danny,Discover,0
3549,1920,1082.35,2024-01-03 11:08:00,POS,Luna PLC,Atkinsland,Visa,0
3550,3376,1281.93,2024-01-03 11:09:00,ATM Withdrawal,"Hall, Mcknight and Williams",Douglasborough,MasterCard,0
3551,4009,1488.62,2024-01-03 11:10:00,Online,Wilson LLC,New Victor,Visa,0
3552,3510,3843.85,2024-01-03 11:11:00,Online,Hansen Inc,Heathertown,Amex,0
3553,3993,2140.89,2024-01-03 11:12:00,POS,Church-Davis,West Lisaview,Visa,0
3554,1962,4097.58,2024-01-03 11:13:00,Online,Daniels-Wilson,Gayshire,Visa,1
3555,4632,3925.34,2024-01-03 11:14:00,POS,"Myers, Fischer and Smith",West Russellborough,MasterCard,0
3556,2827,4647.8,2024-01-03 11:15:00,POS,"Cohen, Barrett and Martin",North Johnberg,MasterCard,0
3557,4453,3784.24,2024-01-03 11:16:00,Online,Sanford-Williams,West Frankborough,Discover,0
3558,3883,264.3,2024-01-03 11:17:00,ATM Withdrawal,Olson-Bryant,Kellerberg,MasterCard,0
3559,2613,4187.22,2024-01-03 11:18:00,ATM Withdrawal,"Webb, Lucas and Nicholson",Markmouth,MasterCard,0
3560,2640,4690.67,2024-01-03 11:19:00,ATM Withdrawal,Oliver PLC,North Stevenshire,Amex,0
3561,3216,4968.48,2024-01-03 11:20:00,POS,Hunt Inc,New Chrisfort,Amex,0
3562,1216,630.71,2024-01-03 11:21:00,POS,Lopez and Sons,Luismouth,Visa,0
3563,1377,3068.3,2024-01-03 11:22:00,Online,"Ortiz, Ford and Moore",Joycebury,Amex,0
3564,1118,1001.3,2024-01-03 11:23:00,POS,"Duarte, Taylor and Fowler",South Johnville,Discover,0
3565,1189,1316.24,2024-01-03 11:24:00,ATM Withdrawal,Schultz-Medina,North Jessicaville,Discover,0
3566,3814,3729.19,2024-01-03 11:25:00,Online,Gonzalez PLC,North Randy,Visa,0
3567,1369,4888.45,2024-01-03 11:26:00,ATM Withdrawal,Ortiz-Andrews,North Michaelton,Discover,0
3568,2801,,2024-01-03 11:27:00,Online,"Farrell, Edwards and Reid",Johnsonchester,Discover,0
3569,3196,4253.67,2024-01-03 11:28:00,ATM Withdrawal,Hill-Johnson,West Andreton,MasterCard,0
3570,4747,49.37,2024-01-03 11:29:00,Online,"Smith, Bonilla and Bailey",West Tinafort,Visa,0
3571,1651,187.98,2024-01-03 11:30:00,ATM Withdrawal,Gray Ltd,South Karen,Discover,0
3572,2882,2985.64,2024-01-03 11:31:00,POS,Jenkins Ltd,Brandonbury,Visa,0
3573,2511,1947.97,2024-01-03 11:32:00,ATM Withdrawal,Smith LLC,Port Jamesshire,Discover,1
3574,1769,4449.34,2024-01-03 11:33:00,Online,Mccann PLC,palmerfurt,Amex,0
3575,3421,1513.4,2024-01-03 11:34:00,,Holland LLC,Clarkview,Visa,0
3576,1780,2163.09,2024-01-03 11:35:00,POS,Collins-Campos,Lake Jamie,Amex,0
3577,2716,2641.91,2024-01-03 11:36:00,Online,Ward Ltd,Hahntown,Visa,0
3578,3207,1368.83,2024-01-03 11:37:00,POS,Johnson Inc,Lake Davidborough,Amex,0
3579,3398,4542.93,2024-01-03 11:38:00,ATM Withdrawal,Rivera-Miller,Brianton,MasterCard,0
3580,4983,2325.35,2024-01-03 11:39:00,Online,Barry-Nelson,New Mariahstad,Amex,0
3581,2311,2123.66,2024-01-03 11:40:00,ATM Withdrawal,Silva LLC,Sosatown,Discover,0
3582,4359,4249.52,2024-01-03 11:41:00,Online,Jimenez LLC,danielville,MasterCard,0
3583,3939,1563.33,2024-01-03 11:42:00,POS,Whitaker-Simmons,South Whitneyville,Amex,0
3584,2249,4088.24,2024-01-03 11:43:00,POS,Le PLC,Port Davidshire,MasterCard,0
3585,1522,615.75,2024-01-03 11:44:00,POS,Castro-Brennan,Micheleside,MasterCard,0
3586,1521,918.03,2024-01-03 11:45:00,ATM Withdrawal,Houston Group,South Georgeside,Discover,0
3587,1782,4754.45,2024-01-03 11:46:00,Online,Gomez-Washington,Lake John,Amex,0
3588,3320,4213.03,2024-01-03 11:47:00,POS,"Wilson, Coleman and Harvey",New George,MasterCard,0
3589,1935,1942.56,2024-01-03 11:48:00,ATM Withdrawal,Martin-Carpenter,Vangstad,Discover,0
3590,4473,3194.09,2024-01-03 11:49:00,ATM Withdrawal,Cook-Ayala,North Barbarahaven,Visa,0
3591,3230,4715.14,2024-01-03 11:50:00,Online,"Liu, Sanford and Shields",Calderonshire,Visa,0
3592,2688,1063.24,2024-01-03 11:51:00,POS,"Garcia, Beck and Fuller",North Anna,MasterCard,0
3593,1487,299.76,2024-01-03 11:52:00,ATM Withdrawal,Pierce-Hall,Josephbury,MasterCard,0
3594,2850,2689.65,2024-01-03 11:53:00,POS,Lee LLC,North Nicole,MasterCard,0
3595,1845,717.27,2024-01-03 11:54:00,Online,Ward Inc,Amyport,Discover,0
3596,3171,940.66,2024-01-03 11:55:00,POS,Evans Inc,Cunninghamstad,Discover,0
3597,4032,4458.24,2024-01-03 11:56:00,POS,"Donovan, Stanley and Barker",North Eric,Amex,0
3598,4697,41.98,2024-01-03 11:57:00,ATM Withdrawal,"Acevedo, Miller and Taylor",East Mary,Visa,0
3599,3837,4085.02,2024-01-03 11:58:00,ATM Withdrawal,"Hayes, Blair and Elliott",West William,MasterCard,0
3600,3461,2587.17,2024-01-03 11:59:00,Online,"Delgado, Hoffman and Schultz",Lisaview,MasterCard,0
3601,3003,2798.68,2024-01-03 12:00:00,Online,Thomas-Gutierrez,West Scott,Discover,0
3602,2748,3360.48,2024-01-03 12:01:00,Online,Franklin-Silva,Bellshire,Discover,0
3603,4243,2160.07,2024-01-03 12:02:00,ATM Withdrawal,"Taylor, Sullivan and Wade",Oliverchester,Amex,0
3604,4359,582.48,2024-01-03 12:03:00,Online,"Mccann, Jimenez and Sanchez",New Jonathanhaven,Visa,0
3605,4506,518.59,2024-01-03 12:04:00,Online,Roberts-Vasquez,Lake Judy,MasterCard,0
3606,1685,3773.04,2024-01-03 12:05:00,ATM Withdrawal,"Stone, Mccarthy and Mitchell",Pamelaville,Discover,0
3607,3160,1109.07,2024-01-03 12:06:00,Online,Jones LLC,Henryton,Visa,0
3608,3935,145.37,2024-01-03 12:07:00,ATM Withdrawal,Collins Group,Port Yolandaton,Amex,0
3609,4988,4898.17,2024-01-03 12:08:00,Online,Kemp and Sons,Charlesfurt,Visa,0
3610,3169,4902.06,2024-01-03 12:09:00,ATM Withdrawal,Cunningham and Sons,Freemanhaven,MasterCard,0
3611,2567,1893.82,2024-01-03 12:10:00,POS,"Nelson, Johnson and Miller",Maddenberg,Discover,0
3612,2245,132.49,2024-01-03 12:11:00,ATM Withdrawal,Dawson and Sons,Bensonville,MasterCard,0
3613,4702,3637.69,2024-01-03 12:12:00,ATM Withdrawal,"Good, Tapia and Nelson",Brianmouth,Visa,0
3614,1038,4155.91,2024-01-03 12:13:00,ATM Withdrawal,Nelson PLC,East Bryan,Discover,0
3615,3544,629.44,2024-01-03 12:14:00,Online,Campbell-Jones,Lake Cassandra,Amex,0
3616,1779,681.62,2024-01-03 12:15:00,ATM Withdrawal,Moore Group,North Jaimeshire,Amex,0
3617,2256,4112.01,2024-01-03 12:16:00,ATM Withdrawal,Rhodes and Sons,Perezport,Discover,0
3618,3990,4609.93,2024-01-03 12:17:00,Online,Ramirez Inc,West James,Amex,0
3619,4601,3954.82,2024-01-03 12:18:00,POS,Ruiz-Wade,Jamieshire,Amex,0
3620,3196,1007.72,2024-01-03 12:19:00,ATM Withdrawal,Anderson-Osborne,Port Paul,Discover,0
3621,4468,2060.55,2024-01-03 12:20:00,Online,Lamb-Burnett,Sharonview,MasterCard,0
3622,4069,3006.21,2024-01-03 12:21:00,POS,Ruiz Inc,Christophershire,Visa,0
3623,3708,805.67,2024-01-03 12:22:00,ATM Withdrawal,Miller Inc,Danachester,MasterCard,0
3624,4709,1056.96,2024-01-03 12:23:00,POS,Silva PLC,Rossfort,Visa,0
3625,2927,1418.02,2024-01-03 12:24:00,ATM Withdrawal,"Brown, Russo and Gallegos",Lake Corey,Visa,0
3626,1301,2550.02,2024-01-03 12:25:00,ATM Withdrawal,Boyer Inc,North Melissaberg,Discover,0
3627,4431,2556.47,2024-01-03 12:26:00,POS,,New Juliestad,Amex,0
3628,3285,4072.4,2024-01-03 12:27:00,POS,Caldwell-Hancock,West Melissa,Amex,0
3629,1646,3766.29,2024-01-03 12:28:00,POS,May Inc,Port Ericaborough,Visa,0
3630,1662,4569.11,2024-01-03 12:29:00,ATM Withdrawal,Hobbs Group,Port Emily,Visa,0
3631,3283,4165.34,2024-01-03 12:30:00,ATM Withdrawal,Rios-Jones,Katherineshire,Discover,0
3632,2759,1273.12,2024-01-03 12:31:00,Online,Lara Group,Jacksonton,Visa,0
3633,3250,1659.83,2024-01-03 12:32:00,Online,Chang PLC,Port Peterbury,MasterCard,0
3634,1255,2504.61,2024-01-03 12:33:00,Online,"Williams, George and Roberts",Williamton,Visa,0
3635,1597,76.28,2024-01-03 12:34:00,ATM Withdrawal,Riley LLC,Lake Aaron,MasterCard,0
3636,1661,4519.99,2024-01-03 12:35:00,POS,Wiley PLC,East Patrick,Discover,0
3637,1234,226.5,2024-01-03 12:36:00,Online,"Reid, Ross and Hughes",Port Christopherstad,Visa,0
3638,2368,1615.59,2024-01-03 12:37:00,ATM Withdrawal,Robinson-Hanson,South Jessica,Amex,0
3639,3581,2848.03,2024-01-03 12:38:00,POS,"Mccoy, Murphy and Smith",East Andreaburgh,Discover,0
3640,3907,2591.62,2024-01-03 12:39:00,Online,Farley-Shaw,Port Mariaview,Visa,0
3641,4868,3274.03,2024-01-03 12:40:00,POS,Bryant and Sons,Melissafort,Visa,0
3642,4852,2639.96,2024-01-03 12:41:00,POS,"Williams, Cook and Mcgrath",Jessicaborough,MasterCard,0
3643,4537,1148.86,2024-01-03 12:42:00,Online,Lambert-Wood,New Jamieshire,Visa,0
3644,1769,1009.39,2024-01-03 12:43:00,Online,,Beckerside,MasterCard,0
3645,3588,4536.7,2024-01-03 12:44:00,ATM Withdrawal,Gomez Inc,Michelleshire,MasterCard,0
3646,1212,,2024-01-03 12:45:00,POS,Ewing PLC,South Brandonmouth,Amex,0
3647,1462,1408.48,2024-01-03 12:46:00,Online,Edwards-Garner,New Robertchester,Amex,0
3648,3483,2067.7,2024-01-03 12:47:00,Online,Steele-Vaughan,North Michele,Amex,0
3649,1282,701.49,2024-01-03 12:48:00,POS,Johnson-Farmer,Phillipschester,Discover,0
3650,4633,2538.83,2024-01-03 12:49:00,POS,Walter-Rodriguez,Garciaport,Amex,0
3651,4678,3326.83,2024-01-03 12:50:00,POS,Simmons-Carter,Jasonshire,MasterCard,0
3652,2486,3931.07,2024-01-03 12:51:00,Online,"Buckley, Gay and Rodriguez",Billfurt,Visa,0
3653,2430,3558.71,2024-01-03 12:52:00,Online,Jefferson-Rich,Lake Zachary,MasterCard,0
3654,1087,742.44,2024-01-03 12:53:00,ATM Withdrawal,Terry Group,West Jennifer,Amex,0
3655,2067,2283.06,2024-01-03 12:54:00,POS,Johnson-Bell,New Ericside,Visa,0
3656,1460,197.74,2024-01-03 12:55:00,Online,Baker Inc,Kristineburgh,MasterCard,0
3657,3325,93.9,2024-01-03 12:56:00,Online,,Clarkstad,Visa,0
3658,4754,2203.45,2024-01-03 12:57:00,POS,Walker Inc,Johnsonshire,MasterCard,0
3659,3468,1268.54,2024-01-03 12:58:00,Online,Griffin Inc,New Barbaraberg,Visa,0
3660,2724,3418.39,2024-01-03 12:59:00,POS,Rodriguez-Kennedy,Lake Melanie,Visa,0
3661,2376,3622.58,2024-01-03 13:00:00,Online,Ramsey Ltd,Port Joshua,Amex,0
3662,3743,4477.54,2024-01-03 13:01:00,POS,Cruz PLC,West Michael,Discover,0
3663,1514,3804.61,2024-01-03 13:02:00,POS,Howard PLC,Carsonborough,Amex,0
3664,1702,245.98,2024-01-03 13:03:00,Online,Thompson-Diaz,Smithstad,Visa,0
3665,2653,1861.26,2024-01-03 13:04:00,POS,Rogers-Moreno,Underwoodborough,Visa,0
3666,3066,1368.75,2024-01-03 13:05:00,ATM Withdrawal,Herrera Inc,Marilynfort,Amex,0
3667,1022,1933.73,2024-01-03 13:06:00,ATM Withdrawal,Zhang Inc,Lake Kathrynberg,MasterCard,0
3668,3460,804.58,2024-01-03 13:07:00,POS,Guerra LLC,West Charles,Visa,0
3669,2053,493.03,2024-01-03 13:08:00,ATM Withdrawal,Watson-Garcia,East Wandaside,MasterCard,0
3670,2830,2607.32,2024-01-03 13:09:00,Online,Frazier-Rodriguez,New Racheltown,Amex,0
3671,3155,3603.3,2024-01-03 13:10:00,Online,Johnson LLC,New Josephside,Discover,0
3672,4438,3511.04,2024-01-03 13:11:00,POS,Collins-Miller,New Charles,Discover,0
3673,2304,2257.47,2024-01-03 13:12:00,Online,Hickman and Sons,West Debbie,Visa,0
3674,4199,2613.78,2024-01-03 13:13:00,Online,Chandler-Young,East Jasonhaven,MasterCard,0
3675,4300,2584.06,2024-01-03 13:14:00,ATM Withdrawal,Young-George,Lake Cindy,Amex,0
3676,2134,3459.39,2024-01-03 13:15:00,Online,Jones-Davidson,Vazquezmouth,Visa,0
3677,3183,244.39,2024-01-03 13:16:00,Online,Myers and Sons,West Donnabury,Discover,0
3678,1361,3550.93,2024-01-03 13:17:00,ATM Withdrawal,Shields-Reyes,East Robertbury,Discover,0
3679,4257,2913.09,2024-01-03 13:18:00,POS,Holland Group,North Jacquelinechester,MasterCard,0
3680,4727,994.55,2024-01-03 13:19:00,POS,Jarvis-Walters,West Christopher,Visa,0
3681,4655,250.05,2024-01-03 13:20:00,ATM Withdrawal,"Pope, Smith and Davis",New Codyville,MasterCard,0
3682,3176,547.1,2024-01-03 13:21:00,ATM Withdrawal,Levy Group,Oconnellville,MasterCard,0
3683,2899,2625.83,2024-01-03 13:22:00,Online,"Valdez, York and Hayden",West Levibury,Visa,1
3684,2284,3793.25,2024-01-03 13:23:00,Online,"Pennington, Richards and Wright",Andrewburgh,Amex,0
3685,1514,1676.61,2024-01-03 13:24:00,POS,Duncan Ltd,West Alexander,Discover,0
3686,1448,1898.72,2024-01-03 13:25:00,POS,Cook Ltd,West Paulchester,Visa,0
3687,2923,4671.06,2024-01-03 13:26:00,ATM Withdrawal,Good-Reed,Halemouth,Discover,0
3688,4175,1069.0,2024-01-03 13:27:00,Online,"Ramos, Morales and Daniels",New Lisaton,Amex,0
